Time,Quadrant Number,Ball Colour,Type
21.202654068488847,3,red,enter
21.202654068488847,4,red,exit
21.202654068488847,1,red,enter
21.202654068488847,3,red,exit
21.202654068488847,1,red,enter
21.235939239710966,3,red,exit
21.235939239710966,1,red,enter
21.235939239710966,4,blue,exit
21.235939239710966,2,blue,enter
21.269224410933084,3,red,exit
21.269224410933084,4,red,enter
21.269224410933084,3,red,exit
21.269224410933084,1,red,enter
21.3025095821552,3,red,exit
21.3025095821552,1,red,enter
21.3025095821552,1,red,exit
21.3025095821552,2,red,enter
21.335794753377318,3,red,exit
21.335794753377318,4,red,enter
21.335794753377318,2,red,exit
21.335794753377318,3,red,enter
21.402365095821555,3,red,exit
21.402365095821555,1,red,enter
21.43565026704367,3,red,exit
21.43565026704367,4,red,enter
21.43565026704367,4,red,exit
21.43565026704367,1,red,enter
21.468935438265788,3,red,exit
21.468935438265788,1,red,enter
21.468935438265788,4,blue,exit
21.468935438265788,2,blue,enter
21.668646465598492,2,red,exit
21.668646465598492,1,red,enter
21.668646465598492,1,red,exit
21.668646465598492,2,red,enter
21.70193163682061,4,red,exit
21.70193163682061,1,red,enter
21.73521680804273,3,red,exit
21.73521680804273,1,red,enter
21.73521680804273,3,red,exit
21.73521680804273,2,red,enter
21.83507232170908,2,red,exit
21.83507232170908,3,red,enter
21.8683574929312,3,red,exit
21.8683574929312,2,red,enter
21.901642664153314,4,red,exit
21.901642664153314,3,red,enter
21.901642664153314,4,red,exit
21.901642664153314,2,red,enter
21.934927835375433,3,red,exit
21.934927835375433,2,red,enter
22.00149817781967,1,red,exit
22.00149817781967,4,red,enter
22.00149817781967,1,red,exit
22.00149817781967,3,red,enter
22.00149817781967,2,red,exit
22.00149817781967,3,red,enter
22.034783349041785,3,red,exit
22.034783349041785,4,red,enter
22.034783349041785,2,red,exit
22.034783349041785,3,red,enter
22.034783349041785,4,red,exit
22.034783349041785,2,red,enter
22.034783349041785,1,red,exit
22.034783349041785,2,red,enter
22.101353691486022,1,red,exit
22.101353691486022,3,red,enter
22.134638862708137,1,red,exit
22.134638862708137,2,red,enter
22.167924033930255,4,red,exit
22.167924033930255,3,red,enter
22.167924033930255,3,red,exit
22.167924033930255,1,red,enter
22.167924033930255,1,red,exit
22.167924033930255,2,red,enter
22.167924033930255,1,red,exit
22.167924033930255,2,red,enter
22.201209205152374,3,red,exit
22.201209205152374,1,red,enter
22.201209205152374,1,red,exit
22.201209205152374,2,red,enter
22.234494376374492,4,red,exit
22.234494376374492,3,red,enter
22.234494376374492,4,red,exit
22.234494376374492,1,red,enter
22.234494376374492,3,red,exit
22.234494376374492,2,red,enter
22.267779547596607,2,red,exit
22.267779547596607,3,red,enter
22.267779547596607,2,red,exit
22.267779547596607,1,red,enter
22.267779547596607,4,red,exit
22.267779547596607,2,red,enter
22.267779547596607,3,red,exit
22.267779547596607,2,red,enter
22.301064718818726,4,red,exit
22.301064718818726,2,red,enter
22.334349890040844,4,red,exit
22.334349890040844,2,red,enter
22.36763506126296,4,red,exit
22.36763506126296,3,red,enter
22.36763506126296,3,red,exit
22.36763506126296,2,red,enter
22.36763506126296,3,red,exit
22.36763506126296,2,red,enter
22.36763506126296,3,red,exit
22.36763506126296,2,red,enter
22.400920232485078,1,red,exit
22.400920232485078,3,red,enter
22.400920232485078,3,red,exit
22.400920232485078,2,red,enter
22.434205403707196,4,red,exit
22.434205403707196,3,red,enter
22.434205403707196,4,red,exit
22.434205403707196,3,red,enter
22.434205403707196,3,red,exit
22.434205403707196,1,red,enter
22.434205403707196,1,red,exit
22.434205403707196,2,red,enter
22.434205403707196,1,red,exit
22.434205403707196,2,red,enter
22.467490574929315,4,red,exit
22.467490574929315,3,red,enter
22.467490574929315,4,red,exit
22.467490574929315,1,red,enter
22.467490574929315,1,red,exit
22.467490574929315,2,red,enter
22.50077574615143,3,red,exit
22.50077574615143,2,red,enter
22.534060917373548,4,red,exit
22.534060917373548,3,red,enter
22.534060917373548,2,red,exit
22.534060917373548,3,red,enter
22.534060917373548,3,red,exit
22.534060917373548,1,red,enter
22.534060917373548,2,red,exit
22.534060917373548,1,red,enter
22.567346088595666,3,red,exit
22.567346088595666,2,red,enter
22.6339164310399,2,red,exit
22.6339164310399,3,red,enter
22.6339164310399,1,red,exit
22.6339164310399,2,red,enter
22.6339164310399,4,red,exit
22.6339164310399,2,red,enter
22.66720160226202,2,red,exit
22.66720160226202,3,red,enter
22.66720160226202,3,red,exit
22.66720160226202,1,red,enter
22.700486773484137,4,red,exit
22.700486773484137,3,red,enter
22.733771944706252,4,red,exit
22.733771944706252,3,red,enter
22.733771944706252,3,red,exit
22.733771944706252,2,red,enter
22.76705711592837,2,red,exit
22.76705711592837,4,red,enter
22.76705711592837,3,red,exit
22.76705711592837,2,red,enter
22.833627458372607,1,red,exit
22.833627458372607,4,red,enter
22.833627458372607,1,red,exit
22.833627458372607,2,red,enter
22.833627458372607,2,red,exit
22.833627458372607,1,red,enter
22.866912629594722,2,red,exit
22.866912629594722,3,red,enter
22.866912629594722,3,red,exit
22.866912629594722,2,red,enter
22.90019780081684,3,red,exit
22.90019780081684,1,red,enter
22.93348297203896,2,red,exit
22.93348297203896,3,red,enter
22.93348297203896,2,red,exit
22.93348297203896,1,red,enter
22.93348297203896,3,red,exit
22.93348297203896,2,red,enter
22.93348297203896,4,red,exit
22.93348297203896,1,red,enter
22.93348297203896,4,red,exit
22.93348297203896,2,red,enter
22.966768143261074,1,red,exit
22.966768143261074,3,red,enter
22.966768143261074,1,red,exit
22.966768143261074,4,red,enter
22.966768143261074,1,red,exit
22.966768143261074,3,red,enter
22.966768143261074,1,red,enter
23.000053314483193,1,red,exit
23.000053314483193,4,red,enter
23.000053314483193,2,red,exit
23.000053314483193,3,red,enter
23.000053314483193,3,red,exit
23.000053314483193,1,red,enter
23.03333848570531,2,red,exit
23.03333848570531,4,red,enter
23.03333848570531,3,red,exit
23.03333848570531,1,red,enter
23.03333848570531,2,red,exit
23.03333848570531,1,red,enter
23.06662365692743,4,red,exit
23.06662365692743,3,red,enter
23.06662365692743,3,red,exit
23.06662365692743,1,red,enter
23.099908828149545,2,red,exit
23.099908828149545,4,red,enter
23.099908828149545,1,red,exit
23.099908828149545,3,red,enter
23.099908828149545,2,red,exit
23.099908828149545,1,red,enter
23.099908828149545,2,red,exit
23.099908828149545,1,red,enter
23.133193999371663,4,red,exit
23.133193999371663,1,red,enter
23.133193999371663,1,red,exit
23.133193999371663,2,red,enter
23.16647917059378,2,red,exit
23.16647917059378,4,red,enter
23.16647917059378,3,red,exit
23.16647917059378,1,red,enter
23.199764341815897,1,red,exit
23.199764341815897,3,red,enter
23.233049513038015,2,red,exit
23.233049513038015,4,red,enter
23.233049513038015,2,red,exit
23.233049513038015,3,red,enter
23.233049513038015,3,red,exit
23.233049513038015,1,red,enter
23.233049513038015,4,red,exit
23.233049513038015,1,red,enter
23.266334684260134,1,red,exit
23.266334684260134,4,red,enter
23.266334684260134,2,red,exit
23.266334684260134,3,red,enter
23.266334684260134,3,red,exit
23.266334684260134,1,red,enter
23.299619855482252,2,red,exit
23.299619855482252,3,red,enter
23.299619855482252,1,red,exit
23.299619855482252,3,red,enter
23.299619855482252,3,red,exit
23.299619855482252,1,red,enter
23.299619855482252,3,red,exit
23.299619855482252,2,red,enter
23.332905026704367,2,red,exit
23.332905026704367,4,red,enter
23.332905026704367,3,red,exit
23.332905026704367,4,red,enter
23.332905026704367,3,red,exit
23.332905026704367,4,red,enter
23.332905026704367,4,red,exit
23.332905026704367,1,red,enter
23.366190197926485,3,red,exit
23.366190197926485,4,red,enter
23.366190197926485,4,red,exit
23.366190197926485,3,red,enter
23.366190197926485,3,red,exit
23.366190197926485,4,red,enter
23.366190197926485,2,red,exit
23.366190197926485,1,red,enter
23.399475369148604,2,blue,exit
23.399475369148604,4,blue,enter
23.432760540370722,4,red,enter
23.432760540370722,2,red,exit
23.432760540370722,4,red,enter
23.466045711592837,2,red,exit
23.466045711592837,4,red,enter
23.466045711592837,2,red,exit
23.466045711592837,4,red,enter
23.499330882814956,1,red,exit
23.499330882814956,4,red,enter
23.499330882814956,2,red,exit
23.499330882814956,3,red,enter
23.499330882814956,4,red,exit
23.499330882814956,3,red,enter
23.499330882814956,4,red,exit
23.499330882814956,2,red,enter
23.499330882814956,3,red,exit
23.499330882814956,2,red,enter
23.532616054037074,3,red,exit
23.532616054037074,4,red,enter
23.532616054037074,3,red,exit
23.532616054037074,2,red,enter
23.532616054037074,1,red,exit
23.532616054037074,2,red,enter
23.56590122525919,3,red,exit
23.56590122525919,4,red,enter
23.599186396481308,4,red,exit
23.599186396481308,2,red,enter
23.632471567703426,3,red,exit
23.632471567703426,2,red,enter
23.665756738925545,3,red,exit
23.665756738925545,4,red,enter
23.665756738925545,4,red,exit
23.665756738925545,2,red,enter
23.665756738925545,2,red,exit
23.665756738925545,1,red,enter
23.665756738925545,1,red,exit
23.665756738925545,2,red,enter
23.665756738925545,1,red,exit
23.665756738925545,2,red,enter
23.69904191014766,1,red,exit
23.69904191014766,4,red,enter
23.69904191014766,2,red,exit
23.69904191014766,3,red,enter
23.69904191014766,1,red,exit
23.69904191014766,2,red,enter
23.765612252591897,3,red,exit
23.765612252591897,4,red,enter
23.765612252591897,1,red,exit
23.765612252591897,3,red,enter
23.765612252591897,1,red,exit
23.765612252591897,2,red,enter
23.79889742381401,3,red,exit
23.79889742381401,4,red,enter
23.79889742381401,1,red,exit
23.79889742381401,2,red,enter
23.79889742381401,3,red,exit
23.79889742381401,2,red,enter
23.83218259503613,4,red,enter
23.83218259503613,3,red,exit
23.83218259503613,2,red,enter
23.83218259503613,1,red,exit
23.83218259503613,2,red,enter
23.86546776625825,4,red,enter
23.86546776625825,1,red,exit
23.86546776625825,2,red,enter
23.898752937480367,2,red,exit
23.898752937480367,4,red,enter
23.898752937480367,3,red,exit
23.898752937480367,2,red,enter
23.898752937480367,3,red,exit
23.898752937480367,2,red,enter
23.932038108702482,2,red,exit
23.932038108702482,4,red,enter
23.932038108702482,1,red,exit
23.932038108702482,2,red,enter
23.9653232799246,3,red,exit
23.9653232799246,4,red,enter
23.9653232799246,4,red,exit
23.9653232799246,2,red,enter
24.031893622368834,2,red,exit
24.031893622368834,4,red,enter
24.065178793590952,1,red,exit
24.065178793590952,4,red,enter
24.065178793590952,4,blue,exit
24.065178793590952,2,blue,enter
24.09846396481307,1,red,exit
24.09846396481307,4,red,enter
24.09846396481307,3,red,exit
24.09846396481307,2,red,enter
24.09846396481307,3,red,exit
24.09846396481307,2,red,enter
24.09846396481307,4,blue,exit
24.09846396481307,2,blue,enter
24.13174913603519,2,red,exit
24.13174913603519,4,red,enter
24.13174913603519,3,red,exit
24.13174913603519,4,red,enter
24.13174913603519,4,red,exit
24.13174913603519,2,red,enter
24.165034307257304,2,red,exit
24.165034307257304,4,red,enter
24.165034307257304,1,red,exit
24.165034307257304,2,red,enter
24.165034307257304,3,red,exit
24.165034307257304,2,red,enter
24.198319478479423,2,red,exit
24.198319478479423,4,red,enter
24.198319478479423,1,red,exit
24.198319478479423,4,red,enter
24.198319478479423,4,red,exit
24.198319478479423,2,red,enter
24.26488982092366,2,red,exit
24.26488982092366,4,red,enter
24.26488982092366,4,red,exit
24.26488982092366,2,red,enter
24.298174992145775,4,red,exit
24.298174992145775,2,red,enter
24.331460163367893,4,red,exit
24.331460163367893,3,red,enter
24.331460163367893,3,red,exit
24.331460163367893,2,red,enter
24.331460163367893,2,red,enter
24.364745334590012,3,red,exit
24.364745334590012,4,red,enter
24.364745334590012,4,red,exit
24.364745334590012,2,red,enter
24.398030505812127,2,red,exit
24.398030505812127,4,red,enter
24.398030505812127,1,red,exit
24.398030505812127,4,red,enter
24.398030505812127,3,red,exit
24.398030505812127,4,red,enter
24.398030505812127,4,red,exit
24.398030505812127,2,red,enter
24.398030505812127,3,red,exit
24.398030505812127,2,red,enter
24.431315677034245,4,red,enter
24.431315677034245,3,red,exit
24.431315677034245,4,red,enter
24.431315677034245,4,red,exit
24.431315677034245,2,red,enter
24.431315677034245,1,red,exit
24.431315677034245,2,red,enter
24.464600848256364,2,red,exit
24.464600848256364,4,red,enter
24.464600848256364,1,red,exit
24.464600848256364,4,red,enter
24.464600848256364,2,red,exit
24.464600848256364,3,red,enter
24.464600848256364,4,red,exit
24.464600848256364,2,red,enter
24.464600848256364,4,red,exit
24.464600848256364,2,red,enter
24.497886019478482,3,red,exit
24.497886019478482,4,red,enter
24.497886019478482,2,red,exit
24.497886019478482,3,red,enter
24.531171190700597,3,red,exit
24.531171190700597,4,red,enter
24.564456361922716,2,red,exit
24.564456361922716,4,red,enter
24.564456361922716,4,red,exit
24.564456361922716,2,red,enter
24.564456361922716,1,red,exit
24.564456361922716,2,red,enter
24.597741533144834,3,red,exit
24.597741533144834,4,red,enter
24.597741533144834,3,red,exit
24.597741533144834,4,red,enter
24.597741533144834,4,red,exit
24.597741533144834,2,red,enter
24.63102670436695,1,red,exit
24.63102670436695,4,red,enter
24.63102670436695,2,red,exit
24.63102670436695,3,red,enter
24.63102670436695,4,red,exit
24.63102670436695,2,red,enter
24.664311875589068,1,red,exit
24.664311875589068,3,red,enter
24.664311875589068,2,red,exit
24.664311875589068,3,red,enter
24.664311875589068,3,red,exit
24.664311875589068,2,red,enter
24.697597046811186,2,red,exit
24.697597046811186,4,red,enter
24.730882218033305,3,red,enter
24.730882218033305,3,red,exit
24.730882218033305,1,red,enter
24.730882218033305,4,red,exit
24.730882218033305,2,red,enter
24.76416738925542,4,red,exit
24.76416738925542,3,red,enter
24.797452560477538,4,red,exit
24.797452560477538,3,red,enter
24.797452560477538,1,red,exit
24.797452560477538,2,red,enter
24.830737731699656,4,red,exit
24.830737731699656,3,red,enter
24.830737731699656,1,red,exit
24.830737731699656,2,red,enter
24.864022902921775,1,red,exit
24.864022902921775,3,red,enter
24.864022902921775,2,red,exit
24.864022902921775,4,red,enter
24.864022902921775,2,red,exit
24.864022902921775,3,red,enter
24.864022902921775,2,red,exit
24.864022902921775,1,red,enter
24.864022902921775,4,red,exit
24.864022902921775,2,red,enter
24.89730807414389,4,red,exit
24.89730807414389,3,red,enter
24.89730807414389,2,red,exit
24.89730807414389,3,red,enter
24.89730807414389,4,red,exit
24.89730807414389,2,red,enter
24.93059324536601,4,red,exit
24.93059324536601,3,red,enter
24.93059324536601,2,red,exit
24.93059324536601,4,red,enter
24.93059324536601,4,red,exit
24.93059324536601,2,red,enter
24.963878416588127,1,red,enter
24.997163587810242,2,red,exit
24.997163587810242,3,red,enter
24.997163587810242,2,red,exit
24.997163587810242,1,red,enter
24.997163587810242,3,red,exit
24.997163587810242,1,red,enter
25.03044875903236,2,red,exit
25.03044875903236,3,red,enter
25.03044875903236,2,red,exit
25.03044875903236,3,red,enter
25.03044875903236,2,red,exit
25.03044875903236,1,red,enter
25.06373393025448,2,red,exit
25.06373393025448,3,red,enter
25.097019101476597,4,red,exit
25.097019101476597,3,red,enter
25.097019101476597,4,red,exit
25.097019101476597,1,red,enter
25.130304272698712,2,red,exit
25.130304272698712,3,red,enter
25.130304272698712,2,red,exit
25.130304272698712,4,red,enter
25.16358944392083,4,red,exit
25.16358944392083,3,red,enter
25.16358944392083,2,red,exit
25.16358944392083,3,red,enter
25.16358944392083,1,red,exit
25.16358944392083,2,red,enter
25.19687461514295,2,red,exit
25.19687461514295,3,red,enter
25.19687461514295,4,red,exit
25.19687461514295,1,red,enter
25.230159786365064,3,red,exit
25.230159786365064,2,red,enter
25.263444957587183,4,red,exit
25.263444957587183,3,red,enter
25.2967301288093,3,red,exit
25.2967301288093,2,red,enter
25.363300471253535,3,red,exit
25.363300471253535,2,red,enter
25.396585642475653,2,red,exit
25.396585642475653,4,red,enter
25.496441156142005,4,red,exit
25.496441156142005,3,red,enter
25.496441156142005,3,red,exit
25.496441156142005,1,red,enter
25.496441156142005,1,red,exit
25.496441156142005,2,red,enter
25.529726327364124,2,red,exit
25.529726327364124,3,red,enter
25.529726327364124,3,red,exit
25.529726327364124,1,red,enter
25.529726327364124,3,red,exit
25.529726327364124,2,red,enter
25.563011498586242,2,red,exit
25.563011498586242,3,red,enter
25.563011498586242,4,red,exit
25.563011498586242,3,red,enter
25.563011498586242,3,red,exit
25.563011498586242,2,red,enter
25.596296669808357,4,red,exit
25.596296669808357,3,red,enter
25.596296669808357,3,red,exit
25.596296669808357,2,red,enter
25.629581841030475,4,red,exit
25.629581841030475,1,red,enter
25.662867012252594,4,red,exit
25.662867012252594,3,red,enter
25.662867012252594,1,red,exit
25.662867012252594,2,red,enter
25.696152183474712,2,red,exit
25.696152183474712,3,red,enter
25.729437354696827,2,red,exit
25.729437354696827,3,red,enter
25.762722525918946,4,red,exit
25.762722525918946,3,red,enter
25.762722525918946,4,red,exit
25.762722525918946,3,red,enter
25.762722525918946,4,red,exit
25.762722525918946,2,red,enter
25.762722525918946,2,blue,enter
25.796007697141064,2,red,exit
25.796007697141064,3,red,enter
25.82929286836318,1,red,exit
25.82929286836318,3,red,enter
25.82929286836318,1,red,exit
25.82929286836318,2,red,enter
25.862578039585298,1,red,exit
25.862578039585298,3,red,enter
25.895863210807416,4,red,exit
25.895863210807416,3,red,enter
25.929148382029535,3,red,exit
25.929148382029535,4,red,enter
25.96243355325165,1,red,exit
25.96243355325165,4,red,enter
25.96243355325165,3,red,exit
25.96243355325165,4,red,enter
25.96243355325165,4,red,exit
25.96243355325165,3,red,enter
25.96243355325165,4,red,exit
25.96243355325165,3,red,enter
25.96243355325165,1,red,exit
25.96243355325165,2,red,enter
25.995718724473768,4,red,enter
25.995718724473768,2,red,exit
25.995718724473768,4,red,enter
25.995718724473768,2,red,exit
25.995718724473768,3,red,enter
26.029003895695887,2,red,exit
26.029003895695887,4,red,enter
26.029003895695887,4,red,exit
26.029003895695887,3,red,enter
26.029003895695887,2,red,exit
26.029003895695887,4,red,enter
26.029003895695887,2,red,exit
26.029003895695887,3,red,enter
26.062289066918,3,red,exit
26.062289066918,4,red,enter
26.09557423814012,2,red,exit
26.09557423814012,4,red,enter
26.09557423814012,4,red,exit
26.09557423814012,3,red,enter
26.09557423814012,2,red,exit
26.09557423814012,3,red,enter
26.09557423814012,4,red,exit
26.09557423814012,2,red,enter
26.09557423814012,4,red,exit
26.09557423814012,1,red,enter
26.12885940936224,4,red,exit
26.12885940936224,3,red,enter
26.12885940936224,3,red,exit
26.12885940936224,4,red,enter
26.12885940936224,2,red,exit
26.12885940936224,3,red,enter
26.12885940936224,3,red,exit
26.12885940936224,2,red,enter
26.162144580584357,2,red,exit
26.162144580584357,3,red,enter
26.162144580584357,2,red,exit
26.162144580584357,4,red,enter
26.162144580584357,2,red,exit
26.162144580584357,1,red,enter
26.162144580584357,4,blue,exit
26.162144580584357,2,blue,enter
26.195429751806472,2,red,exit
26.195429751806472,4,red,enter
26.195429751806472,2,red,exit
26.195429751806472,4,red,enter
26.195429751806472,2,red,exit
26.195429751806472,3,red,enter
26.22871492302859,2,red,exit
26.22871492302859,3,red,enter
26.22871492302859,4,red,exit
26.22871492302859,3,red,enter
26.26200009425071,1,red,exit
26.26200009425071,4,red,enter
26.26200009425071,2,red,exit
26.26200009425071,3,red,enter
26.295285265472828,3,red,exit
26.295285265472828,4,red,enter
26.295285265472828,2,red,exit
26.295285265472828,3,red,enter
26.295285265472828,4,red,exit
26.295285265472828,3,red,enter
26.295285265472828,2,red,exit
26.295285265472828,1,red,enter
26.295285265472828,4,red,exit
26.295285265472828,2,red,enter
26.328570436694942,1,red,exit
26.328570436694942,4,red,enter
26.328570436694942,3,red,exit
26.328570436694942,1,red,enter
26.36185560791706,3,red,exit
26.36185560791706,4,red,enter
26.36185560791706,2,red,exit
26.36185560791706,3,red,enter
26.36185560791706,4,red,exit
26.36185560791706,1,red,enter
26.428425950361294,3,red,enter
26.428425950361294,3,red,exit
26.428425950361294,4,red,enter
26.428425950361294,2,red,exit
26.428425950361294,3,red,enter
26.461711121583413,3,red,exit
26.461711121583413,2,red,enter
26.461711121583413,4,red,exit
26.461711121583413,2,red,enter
26.49499629280553,3,red,exit
26.49499629280553,4,red,enter
26.52828146402765,2,red,exit
26.52828146402765,3,red,enter
26.561566635249765,1,red,exit
26.561566635249765,3,red,enter
26.561566635249765,2,red,exit
26.561566635249765,1,red,enter
26.561566635249765,3,red,exit
26.561566635249765,2,red,enter
26.594851806471883,4,red,exit
26.594851806471883,2,red,enter
26.628136977694002,3,red,exit
26.628136977694002,4,red,enter
26.628136977694002,4,red,exit
26.628136977694002,3,red,enter
26.628136977694002,1,red,exit
26.628136977694002,2,red,enter
26.661422148916117,3,red,exit
26.661422148916117,4,red,enter
26.661422148916117,3,red,exit
26.661422148916117,2,red,enter
26.694707320138235,4,red,exit
26.694707320138235,3,red,enter
26.694707320138235,4,red,exit
26.694707320138235,3,red,enter
26.727992491360354,3,red,exit
26.727992491360354,4,red,enter
26.727992491360354,1,red,exit
26.727992491360354,3,red,enter
26.727992491360354,4,red,exit
26.727992491360354,3,red,enter
26.727992491360354,1,red,exit
26.727992491360354,2,red,enter
26.761277662582472,2,red,exit
26.761277662582472,3,red,enter
26.761277662582472,3,red,exit
26.761277662582472,4,red,enter
26.761277662582472,4,red,exit
26.761277662582472,3,red,enter
26.761277662582472,2,red,exit
26.761277662582472,1,red,enter
26.761277662582472,3,red,exit
26.761277662582472,2,red,enter
26.794562833804587,2,red,exit
26.794562833804587,4,red,enter
26.827848005026706,4,red,exit
26.827848005026706,3,red,enter
26.827848005026706,4,red,exit
26.827848005026706,3,red,enter
26.827848005026706,3,red,exit
26.827848005026706,2,red,enter
26.861133176248824,1,red,exit
26.861133176248824,3,red,enter
26.861133176248824,4,red,exit
26.861133176248824,3,red,enter
26.861133176248824,3,red,exit
26.861133176248824,2,red,enter
26.89441834747094,3,red,exit
26.89441834747094,4,red,enter
26.89441834747094,2,red,exit
26.89441834747094,1,red,enter
26.89441834747094,4,red,exit
26.89441834747094,2,red,enter
26.927703518693058,2,red,exit
26.927703518693058,3,red,enter
26.927703518693058,2,red,exit
26.927703518693058,4,red,enter
26.927703518693058,4,red,exit
26.927703518693058,1,red,enter
26.960988689915176,2,red,exit
26.960988689915176,4,red,enter
26.960988689915176,4,red,exit
26.960988689915176,3,red,enter
26.960988689915176,3,red,exit
26.960988689915176,4,red,enter
26.960988689915176,3,red,exit
26.960988689915176,2,red,enter
26.994273861137295,4,red,exit
26.994273861137295,3,red,enter
26.994273861137295,4,red,exit
26.994273861137295,3,red,enter
27.02755903235941,3,red,exit
27.02755903235941,4,red,enter
27.02755903235941,3,red,exit
27.02755903235941,1,red,enter
27.02755903235941,4,red,exit
27.02755903235941,1,red,enter
27.02755903235941,4,red,exit
27.02755903235941,1,red,enter
27.02755903235941,3,red,exit
27.02755903235941,2,red,enter
27.060844203581528,2,red,exit
27.060844203581528,3,red,enter
27.060844203581528,4,red,exit
27.060844203581528,1,red,enter
27.060844203581528,3,red,exit
27.060844203581528,2,red,enter
27.060844203581528,2,blue,exit
27.060844203581528,4,blue,enter
27.094129374803646,3,red,exit
27.094129374803646,1,red,enter
27.094129374803646,1,red,exit
27.094129374803646,2,red,enter
27.127414546025765,1,red,exit
27.127414546025765,3,red,enter
27.127414546025765,1,red,exit
27.127414546025765,4,red,enter
27.127414546025765,2,red,exit
27.127414546025765,3,red,enter
27.127414546025765,4,red,exit
27.127414546025765,1,red,enter
27.16069971724788,2,red,exit
27.16069971724788,3,red,enter
27.16069971724788,3,red,exit
27.16069971724788,4,red,enter
27.16069971724788,3,red,exit
27.16069971724788,1,red,enter
27.16069971724788,4,red,exit
27.16069971724788,1,red,enter
27.19398488847,4,red,exit
27.19398488847,3,red,enter
27.19398488847,4,red,exit
27.19398488847,3,red,enter
27.19398488847,3,red,exit
27.19398488847,1,red,enter
27.227270059692117,1,red,exit
27.227270059692117,3,red,enter
27.227270059692117,2,red,exit
27.227270059692117,1,red,enter
27.227270059692117,4,red,exit
27.227270059692117,1,red,enter
27.227270059692117,3,red,exit
27.227270059692117,2,red,enter
27.260555230914232,1,red,exit
27.260555230914232,3,red,enter
27.260555230914232,3,red,exit
27.260555230914232,1,red,enter
27.260555230914232,1,red,enter
27.29384040213635,4,red,exit
27.29384040213635,3,red,enter
27.29384040213635,2,red,exit
27.29384040213635,1,red,enter
27.29384040213635,4,red,exit
27.29384040213635,1,red,enter
27.32712557335847,3,red,enter
27.32712557335847,2,red,exit
27.32712557335847,3,red,enter
27.32712557335847,2,blue,exit
27.32712557335847,4,blue,enter
27.360410744580587,4,red,exit
27.360410744580587,3,red,enter
27.360410744580587,2,blue,exit
27.360410744580587,4,blue,enter
27.393695915802702,3,red,enter
27.393695915802702,1,red,exit
27.393695915802702,3,red,enter
27.393695915802702,2,blue,exit
27.393695915802702,4,blue,enter
27.393695915802702,4,blue,exit
27.393695915802702,2,blue,enter
27.42698108702482,3,red,exit
27.42698108702482,4,red,enter
27.42698108702482,1,red,exit
27.42698108702482,3,red,enter
27.42698108702482,2,red,exit
27.42698108702482,3,red,enter
27.42698108702482,4,red,exit
27.42698108702482,3,red,enter
27.42698108702482,4,red,exit
27.42698108702482,2,red,enter
27.46026625824694,4,red,exit
27.46026625824694,3,red,enter
27.493551429469054,3,red,enter
27.493551429469054,4,red,exit
27.493551429469054,3,red,enter
27.526836600691173,3,red,enter
27.526836600691173,3,red,exit
27.526836600691173,2,red,enter
27.526836600691173,2,blue,exit
27.526836600691173,4,blue,enter
27.56012177191329,3,red,exit
27.56012177191329,1,red,enter
27.56012177191329,3,red,exit
27.56012177191329,1,red,enter
27.56012177191329,2,blue,exit
27.56012177191329,4,blue,enter
27.59340694313541,4,red,exit
27.59340694313541,3,red,enter
27.59340694313541,3,red,exit
27.59340694313541,2,red,enter
27.59340694313541,2,red,exit
27.59340694313541,1,red,enter
27.59340694313541,2,red,exit
27.59340694313541,1,red,enter
27.59340694313541,3,red,exit
27.59340694313541,2,red,enter
27.59340694313541,3,red,exit
27.59340694313541,2,red,enter
27.59340694313541,2,blue,exit
27.59340694313541,4,blue,enter
27.626692114357525,4,red,exit
27.626692114357525,3,red,enter
27.626692114357525,1,red,exit
27.626692114357525,3,red,enter
27.626692114357525,3,red,enter
27.626692114357525,3,red,exit
27.626692114357525,1,red,enter
27.626692114357525,4,red,exit
27.626692114357525,1,red,enter
27.626692114357525,4,red,exit
27.626692114357525,2,red,enter
27.626692114357525,3,red,exit
27.626692114357525,2,red,enter
27.659977285579643,1,red,exit
27.659977285579643,3,red,enter
27.659977285579643,3,red,exit
27.659977285579643,4,red,enter
27.659977285579643,3,red,enter
27.659977285579643,2,red,exit
27.659977285579643,1,red,enter
27.659977285579643,2,blue,exit
27.659977285579643,4,blue,enter
27.69326245680176,3,red,exit
27.69326245680176,4,red,enter
27.69326245680176,1,red,exit
27.69326245680176,3,red,enter
27.69326245680176,3,red,exit
27.69326245680176,1,red,enter
27.69326245680176,3,red,exit
27.69326245680176,2,red,enter
27.72654762802388,1,red,exit
27.72654762802388,3,red,enter
27.72654762802388,2,red,exit
27.72654762802388,3,red,enter
27.72654762802388,3,red,exit
27.72654762802388,1,red,enter
27.72654762802388,1,red,exit
27.72654762802388,2,red,enter
27.759832799245995,3,red,enter
27.759832799245995,3,red,exit
27.759832799245995,1,red,enter
27.759832799245995,3,red,exit
27.759832799245995,1,red,enter
27.759832799245995,4,blue,exit
27.759832799245995,2,blue,enter
27.793117970468113,1,red,exit
27.793117970468113,3,red,enter
27.826403141690232,3,red,exit
27.826403141690232,1,red,enter
27.859688312912347,4,red,exit
27.859688312912347,3,red,enter
27.859688312912347,3,red,exit
27.859688312912347,4,red,enter
27.859688312912347,3,red,exit
27.859688312912347,1,red,enter
27.892973484134465,3,red,exit
27.892973484134465,4,red,enter
